,answer_count,articles_count,avatar_url,avatar_url_template,badge,follower_count,gender,headline,id,is_advertiser,is_followed,is_following,is_org,name,type,url,url_token,user_type,vip_info
81,238,12,https://pic4.zhimg.com/v2-e98f1d8a0c254f05ddf1f1cad93d3e9f_is.jpg,https://pic4.zhimg.com/v2-e98f1d8a0c254f05ddf1f1cad93d3e9f_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19567442', 'avatar_url': 'https://pic4.zhimg.com/3ab74c927_is.jpg', 'type': 'topic', 'name': '理论物理', 'introduction': '<b>理论物理学</b>通过为现实世界建立数学模型来试图理解所有物理现象的运行机制。<b>作为一种研究方法，理论物理</b>通过「物理理论」来条理化、解释、预言物理现象。<br><br>理论物理与实验、计算并列为物理研究的三大手段，出现在全部物理门类中。<br><br>作为物理学下一个独立的二级学科，其一般包含场论、统计物理、粒子物理、引力理论、凝聚态理论、非线性物理、数学物理、量子信息等门类。', 'url': 'https://www.zhihu.com/topics/19567442', 'excerpt': '理论物理学通过为现实世界建立数学模型来试图理解所有物理现象的运行机制。作为一种研究方法，理论物理通过「物理理论」来条理化、解释、预言物理现象。 理论物理与实验、计算并列为物理研究的三大手段，出现在全部物理门类中。 作为物理学下一个独立的二级学科，其一般包含场论、统计物理、粒子物理、引力理论、凝聚态理论、非线性物理、数学物理、量子信息等门类。'}, {'id': '19556950', 'avatar_url': 'https://pic3.zhimg.com/7a7dfc72e_is.jpg', 'type': 'topic', 'name': '物理学', 'introduction': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。<br><br>作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论正确性的唯一标准，它是当今最精密的一门自然科学学科。', 'url': 'https://www.zhihu.com/topics/19556950', 'excerpt': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论…'}, {'id': '19577481', 'avatar_url': 'https://pic3.zhimg.com/239e4cd4a_is.jpg', 'type': 'topic', 'name': '量子物理', 'introduction': '<b>量子物理</b>，又称量子力学，是描写微观物质的一个物理学理论，与相对论一起被认为是现代物理学的两大基本支柱，许多物理学理论和科学如原子物理学、固体物理学、核物理学和粒子物理学以及其它相关的学科都是以量子力学为基础。<br><a href=""http://zh.wikipedia.org/wiki/%E9%87%8F%E5%AD%90%E5%8A%9B%E5%AD%A6"" data-editable=""true"" data-title=""量子力学"">量子力学</a>', 'url': 'https://www.zhihu.com/topics/19577481', 'excerpt': '量子物理，又称量子力学，是描写微观物质的一个物理学理论，与相对论一起被认为是现代物理学的两大基本支柱，许多物理学理论和科学如原子物理学、固体物理学、核物理学和粒子物理学以及其它相关的学科都是以量子力学为基础。 量子力学 '}]}]",13213,1,,b5a89130b81a0ad5a134b744eaa515f4,False,False,False,False,Trivial,people,https://www.zhihu.com/people/b5a89130b81a0ad5a134b744eaa515f4,anyusen,people,{'is_vip': False}
82,314,0,https://pic2.zhimg.com/v2-b380ea712a051a1d57d68c18189435bd_is.jpg,https://pic2.zhimg.com/v2-b380ea712a051a1d57d68c18189435bd_{size}.jpg,[],4037,1,要想办法解决问题，不要发泄情绪，不要说难听话。,7b9e7104d2d8f29145253e6383d4188b,False,False,False,False,重生玄德公,people,https://www.zhihu.com/people/7b9e7104d2d8f29145253e6383d4188b,han-guo-bing-5,people,{'is_vip': False}
83,53,2,https://pic4.zhimg.com/v2-2c2e9d7721971c19b45d6ce793bf08a3_is.jpg,https://pic4.zhimg.com/v2-2c2e9d7721971c19b45d6ce793bf08a3_{size}.jpg,"[{'description': '北京大学深圳研究生院 力学（先进材料与力学）博士在读', 'type': 'identity'}]",904,1,真正的大师永远都怀着一颗学徒的心,8b92d598fa5b6bdac33832d0d2486a0c,False,False,False,False,叶落知秋灬,people,https://www.zhihu.com/people/8b92d598fa5b6bdac33832d0d2486a0c,kunphysics,people,{'is_vip': False}
84,62,0,https://pic4.zhimg.com/v2-399f3beeed14b47fc7c95e5dbf16a517_is.jpg,https://pic4.zhimg.com/v2-399f3beeed14b47fc7c95e5dbf16a517_{size}.jpg,[],121,1,Natural philosopher/Cosmopolitanism,0d2655baeed03e61ee23ea0c1d584813,False,False,False,False,Cogito,people,https://www.zhihu.com/people/0d2655baeed03e61ee23ea0c1d584813,li87o,people,{'is_vip': False}
85,101,8,https://pic1.zhimg.com/v2-8257be06ec23327305b1d5c6972dc9f8_is.jpg,https://pic1.zhimg.com/v2-8257be06ec23327305b1d5c6972dc9f8_{size}.jpg,[],19739,0,,baae0961fbe1d548a8625586837af42f,False,False,False,False,贾明智读书了吗,people,https://www.zhihu.com/people/baae0961fbe1d548a8625586837af42f,zhao-xiao-hui-63-31-39,people,{'is_vip': False}
86,84,68,https://pic2.zhimg.com/v2-251836f96a8e7af0377719162d068209_is.jpg,https://pic2.zhimg.com/v2-251836f96a8e7af0377719162d068209_{size}.jpg,"[{'description': '作家、美食家', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19551137', 'avatar_url': 'https://pic1.zhimg.com/975baaf73fd76f48ce6f05e19b176878_is.jpg', 'type': 'topic', 'name': '美食', 'introduction': '美食，顾名思义就是美味的食物，贵的有山珍海味，便宜的有街边小吃。其实美食是不分贵贱的，只要是自己喜欢的，都可以称之为美食。中国素有”烹饪王国“这个美誉。在中国这个大家庭里，我们有五十六个小家庭，每个家庭都有自己的特色美食。美食吃前有期待、吃后有回味，已不仅仅是简单的味觉感受，更是一种精神享受。享受美食也要看场合，场合好美食吃起来才有味道。世界各地美食文化博大精深，营养物质各不相同，品味更多美食，享受更多健康，也让人吃的更加开心。美食不仅仅是餐桌上的食物。还包括休闲零食、各种饼干、糕点、糖类，蜜饯、干果、肉制食品、茶饮冲泡等制品，各有各的风味，都可称之为美食', 'url': 'https://www.zhihu.com/topics/19551137', 'excerpt': '美食，顾名思义就是美味的食物，贵的有山珍海味，便宜的有街边小吃。其实美食是不分贵贱的，只要是自己喜欢的，都可以称之为美食。中国素有”烹饪王国“这个美誉。在中国这个大家庭里，我们有五十六个小家庭，每个家庭都有自己的特色美食。美食吃前有期待、吃后有回味，已不仅仅是简单的味觉感受，更是一种精神享受。享受美食也要看场合，场合好美食吃起来才有味道。世界各地美食文化博大精深，营养物质各不相同，品味更多美食，…'}]}]",336430,1,美食家、专栏作家、电视节目主持人 、中国美食纪录片《舌尖上的中国》节目总顾问,703df45e986a61a72c9ad54eb4c1c57b,False,False,False,False,蔡澜,people,https://www.zhihu.com/people/703df45e986a61a72c9ad54eb4c1c57b,cai-lan-80-17,people,{'is_vip': False}
87,5,0,https://pic1.zhimg.com/86415c04c357934a5324c4510a367648_is.jpg,https://pic1.zhimg.com/86415c04c357934a5324c4510a367648_{size}.jpg,[],116,1,二十世紀 末日未接近時出生,dae0d2b0e793632cd0068a500955f964,False,False,False,False,小宇砸,people,https://www.zhihu.com/people/dae0d2b0e793632cd0068a500955f964,peng-jia-yu,people,{'is_vip': False}
88,97,15,https://pic3.zhimg.com/ee181c39a_is.jpg,https://pic3.zhimg.com/ee181c39a_{size}.jpg,"[{'description': '理论物理学博士在读', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19556950', 'avatar_url': 'https://pic3.zhimg.com/7a7dfc72e_is.jpg', 'type': 'topic', 'name': '物理学', 'introduction': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。<br><br>作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论正确性的唯一标准，它是当今最精密的一门自然科学学科。', 'url': 'https://www.zhihu.com/topics/19556950', 'excerpt': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论…'}, {'id': '19741531', 'avatar_url': 'https://pic2.zhimg.com/2c7a09d99_is.jpg', 'type': 'topic', 'name': '粒子物理学', 'introduction': '<p>粒子物理学是研究组成世界的基本粒子，以及它们之间的相互作用的物理学分支。</p>', 'url': 'https://www.zhihu.com/topics/19741531', 'excerpt': '粒子物理学是研究组成世界的基本粒子，以及它们之间的相互作用的物理学分支。'}, {'id': '19567442', 'avatar_url': 'https://pic4.zhimg.com/3ab74c927_is.jpg', 'type': 'topic', 'name': '理论物理', 'introduction': '<b>理论物理学</b>通过为现实世界建立数学模型来试图理解所有物理现象的运行机制。<b>作为一种研究方法，理论物理</b>通过「物理理论」来条理化、解释、预言物理现象。<br><br>理论物理与实验、计算并列为物理研究的三大手段，出现在全部物理门类中。<br><br>作为物理学下一个独立的二级学科，其一般包含场论、统计物理、粒子物理、引力理论、凝聚态理论、非线性物理、数学物理、量子信息等门类。', 'url': 'https://www.zhihu.com/topics/19567442', 'excerpt': '理论物理学通过为现实世界建立数学模型来试图理解所有物理现象的运行机制。作为一种研究方法，理论物理通过「物理理论」来条理化、解释、预言物理现象。 理论物理与实验、计算并列为物理研究的三大手段，出现在全部物理门类中。 作为物理学下一个独立的二级学科，其一般包含场论、统计物理、粒子物理、引力理论、凝聚态理论、非线性物理、数学物理、量子信息等门类。'}]}]",44715,1,公众号搜索 【子乾说物理】,3bcc9de6df78dc4ccef0e9f09a31795e,False,False,False,False,子乾,people,https://www.zhihu.com/people/3bcc9de6df78dc4ccef0e9f09a31795e,Dr.ziqian,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
89,122,1,https://pic2.zhimg.com/v2-290fd7acd6328d4fb57bad7130dfc379_is.jpg,https://pic2.zhimg.com/v2-290fd7acd6328d4fb57bad7130dfc379_{size}.jpg,[],369,1,布朗大学化学研究生在读 本科北航,13fe2441f2562bb348766ee635c3ebec,False,False,False,False,肖之恩,people,https://www.zhihu.com/people/13fe2441f2562bb348766ee635c3ebec,xiao-zhen-65-43,people,{'is_vip': False}
90,54,0,https://pic3.zhimg.com/563dd7a1e_is.jpg,https://pic3.zhimg.com/563dd7a1e_{size}.jpg,[],360,1,Pre PhD Candidate,ba2b9884d98554ebf372ad41bf023a0b,False,False,False,False,Chan Dino,people,https://www.zhihu.com/people/ba2b9884d98554ebf372ad41bf023a0b,chan-dino,people,{'is_vip': False}
91,11,0,https://pic3.zhimg.com/edc4ecdcfd511a37dccdb56bd66a4c6a_is.jpg,https://pic3.zhimg.com/edc4ecdcfd511a37dccdb56bd66a4c6a_{size}.jpg,[],113,0,要种一棵桂花树。,34d99d2dafa5d3f5c73e7aab10b36021,False,False,False,False,Fermionian,people,https://www.zhihu.com/people/34d99d2dafa5d3f5c73e7aab10b36021,yizhouzhu,people,{'is_vip': False}
92,872,22,https://pic2.zhimg.com/v2-795f1d34b08244bae0a8d71488a17ed1_is.jpg,https://pic2.zhimg.com/v2-795f1d34b08244bae0a8d71488a17ed1_{size}.jpg,"[{'description': '北京理工大学 计算机学院讲师', 'type': 'identity'}]",87209,1,大学教书匠兼程序员一名,d127d540d194cf37387ebd4ea250ff6a,False,False,False,False,金旭亮,people,https://www.zhihu.com/people/d127d540d194cf37387ebd4ea250ff6a,jin-xu-liang,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
93,48,1,https://pic2.zhimg.com/v2-d94c764fdcf7961b1e4971b2c2cb8a95_is.jpg,https://pic2.zhimg.com/v2-d94c764fdcf7961b1e4971b2c2cb8a95_{size}.jpg,[],3645,-1,,6f0dfc34e0b12947688c9c763f96f8ce,False,False,False,False,勃拉蕊丝,people,https://www.zhihu.com/people/6f0dfc34e0b12947688c9c763f96f8ce,bei-ji-xiong-43-25,people,{'is_vip': False}
94,232,71,https://pic4.zhimg.com/v2-c270f58c9a53cc3c246277f2463b480f_is.jpg,https://pic4.zhimg.com/v2-c270f58c9a53cc3c246277f2463b480f_{size}.jpg,"[{'description': '伦敦大学亚非学院 性别学博士在读', 'type': 'identity'}]",32100,0,"A h-erd, aka a hot nerd",0479036ad0f765208f09eb41d12d6f0d,False,False,False,False,龙窝里的倪纳,people,https://www.zhihu.com/people/0479036ad0f765208f09eb41d12d6f0d,dragonandleo,people,{'is_vip': False}
95,10,0,https://pic4.zhimg.com/v2-54062a4447603f5411e5d054f16f0c03_is.jpg,https://pic4.zhimg.com/v2-54062a4447603f5411e5d054f16f0c03_{size}.jpg,[],7497,0,,e1d29ad0526dd69e5fc10270c8a7d4fb,False,False,False,False,灰色小熊,people,https://www.zhihu.com/people/e1d29ad0526dd69e5fc10270c8a7d4fb,panggouzi,people,{'is_vip': False}
96,366,19,https://pic3.zhimg.com/v2-2a8484c9f74039717618d21579d96212_is.jpg,https://pic3.zhimg.com/v2-2a8484c9f74039717618d21579d96212_{size}.jpg,[],2593,1,,6f150c7da95b89a810aa0c9ad0d85f4a,False,False,False,False,Kristall Wang,people,https://www.zhihu.com/people/6f150c7da95b89a810aa0c9ad0d85f4a,Kristall-Wang,people,{'is_vip': False}
97,184,0,https://pic1.zhimg.com/v2-b47e91d5a8b209e722e617f31f349390_is.jpg,https://pic1.zhimg.com/v2-b47e91d5a8b209e722e617f31f349390_{size}.jpg,"[{'description': '华侨大学 机械工程博士在读', 'type': 'identity'}]",865,0,机械女博士在读/女魔头/常年处在男女比例10:1的环境,8ab914dbc7a8fd7c7de22eef446be89c,False,False,False,False,刘留,people,https://www.zhihu.com/people/8ab914dbc7a8fd7c7de22eef446be89c,liu-liu-39-68,people,{'is_vip': False}
98,0,0,https://pic1.zhimg.com/07c25e124d3cf6b219df0735bca754f4_is.jpg,https://pic1.zhimg.com/07c25e124d3cf6b219df0735bca754f4_{size}.jpg,[],3882,1,Ex Quant,b800fd1eaf2099684f20b9626b0f008b,False,False,False,False,盘古,people,https://www.zhihu.com/people/b800fd1eaf2099684f20b9626b0f008b,wz-32,people,{'is_vip': False}
99,104,42,https://pic4.zhimg.com/v2-8bec9d5bd4a7b338b2b91d0ce1e70ee3_is.jpg,https://pic4.zhimg.com/v2-8bec9d5bd4a7b338b2b91d0ce1e70ee3_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19554091', 'avatar_url': 'https://pic1.zhimg.com/3dc1abe04_is.jpg', 'type': 'topic', 'name': '数学', 'introduction': '数学（mathematics，源自希腊语 μάθημα（máthēma）；经常被缩写为 math 或 maths），是研究数量、结构、变化、空间以及信息等概念的一门学科。从某种角度看，属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用。数学也是学习和研究现代自然科学、技术与社会科学必不可少的基本工具。', 'url': 'https://www.zhihu.com/topics/19554091', 'excerpt': '数学（mathematics，源自希腊语 μάθημα（máthēma）；经常被缩写为 math 或 maths），是研究数量、结构、变化、空间以及信息等概念的一门学科。从某种角度看，属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用。数学也是学习和研究现代自然科学、技术与社会科学必不可少的基本工具。'}]}]",45853,1,QQ群1014125,a74574db96f2d0e717fc410bf90dd150,False,False,False,False,酱紫君,people,https://www.zhihu.com/people/a74574db96f2d0e717fc410bf90dd150,GalAster,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
100,274,0,https://pic2.zhimg.com/v2-81d453032b6a73d3aa78597e0c1d4621_is.jpg,https://pic2.zhimg.com/v2-81d453032b6a73d3aa78597e0c1d4621_{size}.jpg,[],61318,1,我的微信公众号：单位人，我的18年官场心得，全在那里。,0785f8a1bea16fc6e4ca03ce22ea155a,False,False,False,False,我是老A,people,https://www.zhihu.com/people/0785f8a1bea16fc6e4ca03ce22ea155a,zhen-ji-94-9,people,{'is_vip': False}
101,155,69,https://pic2.zhimg.com/v2-f16f4e1f8c9c1363949786f12b2ca8dd_is.jpg,https://pic2.zhimg.com/v2-f16f4e1f8c9c1363949786f12b2ca8dd_{size}.jpg,"[{'description': '材料学博士在读', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19562906', 'avatar_url': 'https://pic3.zhimg.com/f5b4524ab48273ed913a113d84ba009e_is.png', 'type': 'topic', 'name': '化学', 'introduction': '化学（chemistry）是自然科学的一门分支，是在分子、原子层次上研究物质的组成、性质、结构与变化规律的科学。世界由物质组成，化学则是人类用以认识和改造物质世界的主要方法和手段之一。', 'url': 'https://www.zhihu.com/topics/19562906', 'excerpt': '化学（chemistry）是自然科学的一门分支，是在分子、原子层次上研究物质的组成、性质、结构与变化规律的科学。世界由物质组成，化学则是人类用以认识和改造物质世界的主要方法和手段之一。'}]}]",5582,1,材料博士，科学松鼠会成员，公号【圆的方块】,2fe256dd4576c9a5a395bc72298e31b3,False,False,False,False,圆的方块,people,https://www.zhihu.com/people/2fe256dd4576c9a5a395bc72298e31b3,zhu-shan-36,people,{'is_vip': False}
102,341,9,https://pic4.zhimg.com/1eb9b8c7e7ddc53f26db62a3ecd99dd7_is.png,https://pic4.zhimg.com/1eb9b8c7e7ddc53f26db62a3ecd99dd7_{size}.png,"[{'description': '凝聚态物理博士在读', 'type': 'identity'}, {'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19556950', 'avatar_url': 'https://pic3.zhimg.com/7a7dfc72e_is.jpg', 'type': 'topic', 'name': '物理学', 'introduction': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。<br><br>作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论正确性的唯一标准，它是当今最精密的一门自然科学学科。', 'url': 'https://www.zhihu.com/topics/19556950', 'excerpt': '物理学（physics）是一门自然科学，主要研究的是时空中的物质及其运动，注重于物质、能量、时空（时间/空间）三者各自的性质与彼此之间的相互关系。更广义地说，物理学探索分析大自然所发生的现象，目的是要了解其规则。 作为自然科学的带头学科，物理学研究大至宇宙，小至基本粒子等一切物质最基本的运动形式和规律，因此成为其他各自然科学学科的研究基础。它的理论结构充分地运用数学作为自己的工作语言，以实验作为检验理论…'}]}]",66564,1,聚变魔法防御术学徒/御氘术九级/伪炼晶术士,430a284aec9b5f0fc16e24e7be3eafee,False,False,False,False,小侯飞氘,people,https://www.zhihu.com/people/430a284aec9b5f0fc16e24e7be3eafee,jiehou1993,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
103,2535,35,https://pic1.zhimg.com/v2-31a4ef9e4771a39c65ef34b45ae94038_is.jpg,https://pic1.zhimg.com/v2-31a4ef9e4771a39c65ef34b45ae94038_{size}.jpg,"[{'type': 'best_answerer', 'description': '优秀回答者', 'topics': [{'id': '19554091', 'avatar_url': 'https://pic1.zhimg.com/3dc1abe04_is.jpg', 'type': 'topic', 'name': '数学', 'introduction': '数学（mathematics，源自希腊语 μάθημα（máthēma）；经常被缩写为 math 或 maths），是研究数量、结构、变化、空间以及信息等概念的一门学科。从某种角度看，属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用。数学也是学习和研究现代自然科学、技术与社会科学必不可少的基本工具。', 'url': 'https://www.zhihu.com/topics/19554091', 'excerpt': '数学（mathematics，源自希腊语 μάθημα（máthēma）；经常被缩写为 math 或 maths），是研究数量、结构、变化、空间以及信息等概念的一门学科。从某种角度看，属于形式科学的一种。数学家和哲学家对数学的确切范围和定义有一系列的看法。而在人类历史发展和社会生活中，数学也发挥着不可替代的作用。数学也是学习和研究现代自然科学、技术与社会科学必不可少的基本工具。'}, {'id': '19612131', 'avatar_url': 'https://pic1.zhimg.com/ba751b9c4_is.jpg', 'type': 'topic', 'name': '高等数学', 'introduction': '指相对于初等数学而言，数学的对象及方法较为繁杂的一部分。广义地说，初等数学之外的数学都是高等数学，也有将中学较深入的代数、几何以及简单的集合论初步、逻辑初步称为中等数学的，将其作为中小学阶段的初等数学与大学阶段的高等数学的过渡。通常认为，高等数学是由微积分学，较深入的代数学、几何学以及它们之间的交叉内容所形成的一门基础学科。主要内容包括：极限、微积分、空间解析几何与线性代数、级数、常微分方程。工科、理科研究生考试的基础科目。', 'url': 'https://www.zhihu.com/topics/19612131', 'excerpt': '指相对于初等数学而言，数学的对象及方法较为繁杂的一部分。广义地说，初等数学之外的数学都是高等数学，也有将中学较深入的代数、几何以及简单的集合论初步、逻辑初步称为中等数学的，将其作为中小学阶段的初等数学与大学阶段的高等数学的过渡。通常认为，高等数学是由微积分学，较深入的代数学、几何学以及它们之间的交叉内容所形成的一门基础学科。主要内容包括：极限、微积分、空间解析几何与线性代数、级数、常微分方程。工…'}, {'id': '19622000', 'avatar_url': 'https://pic4.zhimg.com/dec48fa7b5ac45ea63927d58189f0313_is.png', 'type': 'topic', 'name': '数学分析', 'introduction': '又称高级微积分，分析学中最古老、最基本的分支。一般指以微积分学和无穷级数一般理论为主要内容，并包括它们的理论基础（实数、函数和极限的基本理论）的一个较为完整的数学学科。它也是大学数学专业的一门基础课程。数学中的分析分支是专门研究实数与复数及其函数的数学分支。它的发展由微积分开始，并扩展到函数的连续性、可微分及可积分等各种特性。这些特性，有助我们应用在对物理世界的研究，研究及发现自然界的规律。', 'url': 'https://www.zhihu.com/topics/19622000', 'excerpt': '又称高级微积分，分析学中最古老、最基本的分支。一般指以微积分学和无穷级数一般理论为主要内容，并包括它们的理论基础（实数、函数和极限的基本理论）的一个较为完整的数学学科。它也是大学数学专业的一门基础课程。数学中的分析分支是专门研究实数与复数及其函数的数学分支。它的发展由微积分开始，并扩展到函数的连续性、可微分及可积分等各种特性。这些特性，有助我们应用在对物理世界的研究，研究及发现自然界的规律。'}, {'id': '19558723', 'avatar_url': 'https://pic4.zhimg.com/9cfb895b3_is.jpg', 'type': 'topic', 'name': '几何学', 'introduction': '几何学（geometry），简称几何，是研究空间、区域，及其关系的数学分支。它是数学中最基本的研究内容之一，与分析、代数等具有同样重要的地位。几何学发展历史悠长，内容丰富。它与代数、分析、数论等等关系极其密切。常见定理有勾股定理、欧拉定理、斯图尔特定理等。', 'url': 'https://www.zhihu.com/topics/19558723', 'excerpt': '几何学（geometry），简称几何，是研究空间、区域，及其关系的数学分支。它是数学中最基本的研究内容之一，与分析、代数等具有同样重要的地位。几何学发展历史悠长，内容丰富。它与代数、分析、数论等等关系极其密切。常见定理有勾股定理、欧拉定理、斯图尔特定理等。'}]}]",129326,1,  Math PhD candidate,5c05c9c0be702a0c3966f3def70e3faf,False,False,False,False,Yuhang Liu,people,https://www.zhihu.com/people/5c05c9c0be702a0c3966f3def70e3faf,yuhang-liu-34,people,"{'vip_icon': {'night_mode_url': 'https://pic3.zhimg.com/50/v2-c9686ff064ea3579730756ac6c289978_r.png', 'url': 'https://pic2.zhimg.com/50/v2-034fefe15c83232cb448718998719d34_r.png'}, 'is_vip': True}"
104,28,2,https://pic2.zhimg.com/v2-30daf6759c4736ca3db2359d0257b501_is.jpg,https://pic2.zhimg.com/v2-30daf6759c4736ca3db2359d0257b501_{size}.jpg,[],3878,0,公众号：华府工作小透明萝贝贝,5142cb09f1d64b247113154e6b109a5d,False,False,False,False,萝贝贝,people,https://www.zhihu.com/people/5142cb09f1d64b247113154e6b109a5d,ren-meng-luo,people,{'is_vip': False}
105,13,0,https://pic3.zhimg.com/v2-6619014992014aaa7c5adbd2f33eb1a6_is.jpg,https://pic3.zhimg.com/v2-6619014992014aaa7c5adbd2f33eb1a6_{size}.jpg,[],3,1,豆瓣同名。,60897b30060dae3f7463170b0303be4a,False,False,False,False,英雄爱吃西红柿,people,https://www.zhihu.com/people/60897b30060dae3f7463170b0303be4a,ying-xiong-ai-chi-xi-hong-shi,people,{'is_vip': False}
106,32,0,https://pic3.zhimg.com/v2-7ab5770628c23f8e11afa84a6d27a5e2_is.jpg,https://pic3.zhimg.com/v2-7ab5770628c23f8e11afa84a6d27a5e2_{size}.jpg,"[{'description': '中国科学技术大学 无机化学博士在读', 'type': 'identity'}]",214,1,化学搬砖狗/中科院老实人/睡浅色床单,bcbc64eeeef549e85d2eca53e3403b86,False,False,False,False,小黄doge,people,https://www.zhihu.com/people/bcbc64eeeef549e85d2eca53e3403b86,syhuang,people,{'is_vip': False}
107,41,11,https://pic3.zhimg.com/v2-59e78c3a177981893f8468f9322c5902_is.jpg,https://pic3.zhimg.com/v2-59e78c3a177981893f8468f9322c5902_{size}.jpg,"[{'description': '中国科学技术大学 工学博士', 'type': 'identity'}]",9461,1,"Not a joke, a game || Artificial Idiots",1ea573d3a076dd45bb0aabbd0308a9fb,False,False,False,False,Ender,people,https://www.zhihu.com/people/1ea573d3a076dd45bb0aabbd0308a9fb,endershadow,people,{'is_vip': False}
108,184,9,https://pic3.zhimg.com/v2-938e63a7e73fbe4f8589dc00d58deea6_is.jpg,https://pic3.zhimg.com/v2-938e63a7e73fbe4f8589dc00d58deea6_{size}.jpg,[],25937,0,L&#39;Elysium des Parfums,6446417540f4c2339d6b773c96c9a3c4,False,False,False,False,RitaW,people,https://www.zhihu.com/people/6446417540f4c2339d6b773c96c9a3c4,ritaw32,people,{'is_vip': False}
